Port,Protocol,Count
47463,tcp,3
50406,other,1
18079,tcp,2
35353,other,2
15750,udp,4
44048,tcp,2
16841,tcp,2
2307,tcp,5
5140,other,3
44413,tcp,1
32662,other,1
46260,tcp,3
45200,other,4
6587,tcp,5
53811,tcp,2
47624,other,3
445,other,2
28675,other,2
29571,udp,1
3497,tcp,3
36774,other,3
17679,tcp,3
6465,udp,2
14958,tcp,3
13025,other,2
5357,tcp,3
63353,other,3
49555,tcp,4
20503,udp,2
18380,other,3
40514,tcp,3
16150,udp,1
53342,other,2
17608,tcp,2
56861,tcp,5
16711,udp,1
10819,tcp,1
55681,udp,2
16517,udp,1
29084,tcp,1
11514,other,6
62722,udp,2
31801,tcp,1
23797,other,1
29761,other,2
34540,other,4
5309,udp,6
24914,tcp,2
61198,tcp,3
47415,udp,2
25335,udp,8
18290,tcp,3
56813,udp,3
38897,tcp,1
259,tcp,1
39143,other,2
21459,udp,2
31824,udp,3
6350,other,3
43452,other,2
22426,udp,2
35988,tcp,2
43016,tcp,1
40878,udp,1
61396,udp,1
11330,tcp,2
23800,tcp,1
43210,tcp,1
30857,udp,3
29734,udp,2
5923,other,1
34048,udp,3
12891,tcp,3
2935,udp,1
2541,udp,3
50075,udp,5
37324,udp,2
7873,other,3
22403,tcp,2
36458,tcp,2
58953,tcp,6
18165,other,2
65003,tcp,3
46283,udp,3
234,other,2
54637,other,2
26802,tcp,1
38482,tcp,3
64592,udp,2
31116,tcp,4
37301,tcp,1
3984,udp,2
9520,tcp,3
5772,udp,4
58290,other,3
35643,udp,1
35620,tcp,2
51670,udp,1
43039,udp,2
31872,tcp,4
7032,udp,4
3414,other,3
56520,udp,3
4243,tcp,4
12548,udp,3
575,other,2
22773,other,2
45961,other,1
22474,tcp,5
40817,other,3
39689,other,3
22182,other,3
40585,tcp,2
32711,tcp,1
21946,udp,2
38437,other,2
30872,other,3
46212,udp,4
38849,udp,3
32718,other,3
15319,other,2
52437,udp,4
5701,udp,2
31187,tcp,7
42201,udp,5
13909,tcp,4
45856,tcp,2
22913,tcp,4
46722,udp,3
3356,tcp,3
16224,udp,1
6539,udp,1
7080,tcp,1
61883,tcp,4
26245,udp,3
60016,other,4
49319,tcp,1
48424,tcp,2
9843,other,1
3853,other,3
55346,udp,4
7913,tcp,1
26222,tcp,4
13808,other,2
52844,udp,1
33433,other,3
2682,udp,3
16982,tcp,3
29499,tcp,1
25393,other,3
63537,tcp,1
48891,other,2
53739,udp,2
61812,tcp,3
65144,udp,2
62525,other,1
4542,udp,5
21318,tcp,1
64451,tcp,2
11031,udp,3
38017,udp,1
53372,tcp,3
1194,udp,2
40098,tcp,4
30599,other,1
52132,other,2
60288,tcp,1
13028,udp,4
54139,tcp,2
12913,udp,6
52414,tcp,5
62582,other,3
17534,tcp,2
40661,other,1
56935,tcp,3
43351,tcp,2
39784,tcp,3
5364,other,2
16280,tcp,2
37899,other,3
59099,other,2
42559,udp,2
10239,tcp,2
45454,other,2
49949,tcp,1
52485,tcp,3
53553,other,3
50832,other,3
695,tcp,2
14399,other,5
52128,other,3
57335,tcp,2
57822,tcp,3
37250,udp,1
11955,other,1
25334,other,2
51044,other,1
25622,udp,1
2448,tcp,2
53301,tcp,3
29808,udp,1
61755,udp,3
38226,other,7
51590,udp,2
52901,tcp,1
56233,udp,1
30229,tcp,5
8914,udp,3
47170,tcp,4
34105,tcp,1
62283,tcp,3
27301,other,2
43503,tcp,4
14701,udp,2
624,tcp,4
30053,other,3
20064,tcp,3
52357,udp,1
40606,other,2
48695,tcp,6
42806,tcp,3
65218,udp,2
5264,other,1
27570,udp,1
11294,tcp,4
52002,other,5
51950,other,2
45554,other,2
59914,tcp,4
42192,tcp,3
34732,other,2
24033,udp,1
50878,tcp,2
43604,other,2
25860,other,1
56097,other,4
24661,udp,4
19843,udp,2
55847,other,2
59357,tcp,3
24010,tcp,1
12497,udp,6
11908,tcp,4
59309,udp,2
12474,tcp,2
16280,udp,3
20498,udp,3
57902,udp,5
6755,other,6
26521,udp,3
59466,other,3
59985,tcp,4
38311,other,3
48504,udp,2
26166,other,1
7592,udp,1
42121,tcp,3
331,tcp,3
21872,tcp,1
41434,other,2
20790,other,2
64934,other,2
5912,tcp,6
41409,tcp,1
17294,other,4
44969,tcp,3
64104,tcp,5
23612,udp,4
33241,other,2
799,other,3
50807,tcp,1
25752,udp,2
56650,udp,3
60868,udp,1
411,udp,4
15971,other,1
60792,other,1
33408,tcp,2
41219,other,1
45053,udp,1
53747,other,6
28551,other,4
4683,udp,1
21895,udp,7
21244,tcp,5
9033,tcp,4
33431,udp,5
7434,other,2
50193,tcp,4
18566,tcp,1
10679,udp,1
47122,udp,2
64719,other,1
65289,udp,1
1749,tcp,1
354,udp,4
4055,udp,2
49101,other,2
29079,other,2
5010,other,5
31419,other,3
10656,tcp,3
59711,other,4
57488,udp,1
45087,other,3
54641,other,2
13588,udp,1
59681,other,7
22986,udp,2
12426,udp,2
56448,tcp,2
29639,tcp,1
59937,udp,2
25899,other,3
32347,other,3
24717,other,3
10099,tcp,3
47252,udp,1
22891,tcp,2
52070,udp,1
29000,other,3
52009,other,5
19567,udp,2
28385,tcp,3
21946,tcp,2
61439,other,2
27964,tcp,3
17404,tcp,2
8140,other,2
17123,udp,1
30153,other,7
39106,udp,1
58542,udp,1
60360,udp,1
49070,udp,2
36689,other,2
1974,udp,3
57465,tcp,1
36340,udp,5
5049,other,4
15534,other,2
16354,udp,5
34265,other,5
13493,tcp,2
49666,other,3
24081,tcp,3
59722,udp,6
16462,other,4
20692,tcp,2
61283,other,1
34246,tcp,5
16023,other,1
34733,tcp,1
6358,udp,4
10304,other,3
33804,other,1
25178,other,5
9628,other,8
28965,udp,2
35015,udp,3
36757,udp,3
35988,udp,1
3909,other,1
25915,udp,4
37101,other,3
57628,tcp,4
15263,udp,3
40665,udp,2
6952,tcp,3
3753,other,3
24427,tcp,3
35717,udp,2
57080,other,2
22052,other,4
59840,tcp,2
8987,udp,4
15029,tcp,3
19133,tcp,2
60355,other,2
11223,tcp,3
14262,tcp,3
58055,udp,3
20621,tcp,3
23660,tcp,3
32951,udp,1
12404,other,1
60794,udp,3
13728,tcp,4
14155,udp,2
51396,udp,2
54957,other,2
33825,tcp,2
26319,udp,2
17079,other,1
23553,udp,4
484,udp,1
43576,other,6
40301,tcp,3
25963,tcp,7
44413,udp,2
2789,tcp,1
1029,other,1
50322,tcp,6
19426,udp,2
3538,other,2
32195,other,2
37735,udp,3
17241,tcp,4
41067,other,3
43644,tcp,1
55487,udp,2
3086,udp,2
9813,udp,3
32390,udp,3
37178,udp,2
28531,tcp,5
22620,tcp,1
46840,tcp,4
40537,udp,2
25705,other,4
24368,tcp,5
55464,tcp,3
29885,other,1
57975,udp,2
5985,tcp,4
4030,tcp,1
62165,udp,2
61542,udp,1
11392,other,1
16833,other,4
52144,udp,3
37783,tcp,5
64862,tcp,3
37107,udp,3
58032,tcp,2
22639,tcp,2
51827,other,2
64177,tcp,2
17798,other,3
58396,udp,3
2895,other,3
29130,other,4
9589,tcp,1
10890,udp,2
59235,udp,3
33998,other,5
1334,tcp,3
31489,other,2
1821,tcp,5
16565,tcp,2
44391,tcp,1
62649,other,3
57396,other,3
7965,other,3
1244,other,3
5456,other,4
64885,udp,3
65495,other,3
49701,udp,3
37442,tcp,2
14696,udp,4
31626,udp,4
46089,udp,1
18971,other,1
10498,other,4
8751,tcp,3
14081,udp,2
45921,other,3
26034,udp,1
59498,tcp,1
605,other,4
52698,tcp,2
52631,udp,2
45330,other,5
43233,udp,2
16618,other,2
39058,other,5
3015,udp,1
49772,udp,2
8072,udp,1
15289,other,3
10026,tcp,2
29711,tcp,8
10408,udp,2
8610,tcp,4
58660,tcp,2
8194,tcp,5
40576,other,5
49262,tcp,2
27083,udp,2
9476,other,2
59283,tcp,4
17761,other,5
49285,udp,2
52003,udp,1
30520,other,2
27336,tcp,1
45645,tcp,5
15252,other,5
38693,tcp,1
9954,udp,3
33766,tcp,3
44120,tcp,1
46066,tcp,4
11825,other,1
8123,tcp,1
29982,tcp,2
26662,udp,1
39179,udp,1
841,udp,4
49295,other,2
26011,tcp,1
48858,tcp,3
48577,udp,2
18289,other,3
43137,other,6
18910,tcp,3
8774,udp,6
24932,other,1
51511,other,1
61846,other,3
36559,other,2
36243,other,1
29224,tcp,1
34874,tcp,4
36481,udp,2
18172,udp,2
28337,udp,1
28824,udp,2
16078,tcp,1
65429,tcp,2
58538,other,3
36247,tcp,2
5731,other,2
36734,tcp,4
4660,tcp,4
58977,other,3
33279,tcp,1
9374,tcp,5
38752,other,4
5498,tcp,3
46553,tcp,4
27916,udp,1
42677,tcp,1
37547,other,1
18518,udp,4
37155,tcp,1
17751,udp,3
14324,other,2
55951,tcp,4
22423,other,3
63419,udp,5
35480,tcp,2
26082,tcp,2
45646,other,1
27376,other,1
36852,tcp,5
39269,other,2
6442,udp,5
58858,udp,5
50215,udp,2
58408,other,2
53060,other,2
5819,tcp,3
9246,other,1
11863,tcp,2
6868,tcp,3
54537,other,4
1610,udp,4
12261,tcp,2
4246,other,2
41293,other,3
4396,udp,1
19499,tcp,1
62627,tcp,1
51329,udp,2
44628,udp,3
58207,udp,1
27476,other,3
6217,tcp,7
3122,udp,3
64767,udp,5
52810,other,6
43908,udp,4
56081,tcp,1
23020,tcp,3
42744,other,4
8522,other,5
41065,udp,3
20019,other,4
831,other,3
57172,other,3
38364,tcp,6
36070,udp,1
5895,other,3
51717,tcp,2
3773,udp,5
48160,tcp,2
62604,udp,5
27454,tcp,1
9706,tcp,2
5285,udp,2
32458,other,3
62239,udp,2
63372,other,2
7959,udp,2
3222,other,2
50238,tcp,2
47948,udp,2
20819,tcp,2
33363,tcp,3
28407,other,1
53857,udp,4
47859,other,3
37242,other,3
29295,tcp,3
3525,udp,4
38992,udp,1
43739,udp,1
21926,other,1
16864,tcp,1
42761,tcp,1
10167,udp,2
27691,other,6
25160,udp,4
35820,other,6
32242,other,2
46593,other,5
30155,udp,4
23407,other,1
54818,udp,5
51238,other,5
64823,other,4
1076,udp,7
6611,udp,3
16729,other,1
61861,other,3
9030,other,4
1216,tcp,3
42319,tcp,6
52631,tcp,6
33991,udp,3
971,udp,6
65284,other,2
13656,udp,1
3768,other,1
19149,other,1
28480,udp,2
59070,tcp,3
41282,tcp,3
25319,other,1
53206,udp,2
8979,other,2
41919,tcp,1
55216,udp,1
40368,tcp,2
9931,udp,1
11710,tcp,2
2425,tcp,3
9397,udp,1
30283,other,4
20357,udp,4
42947,udp,2
36599,udp,4
48988,udp,6
20475,other,2
2765,other,5
27687,other,4
61004,other,4
17828,other,3
59837,other,2
3379,tcp,2
64614,udp,1
6845,udp,3
7119,other,3
34581,tcp,1
45346,udp,2
15927,udp,3
31734,other,3
40419,udp,3
59475,tcp,1
24593,udp,2
50851,other,4
60001,other,3
11614,other,3
50680,tcp,2
4588,tcp,1
16377,other,2
28897,tcp,1
44681,other,3
19082,udp,2
64177,udp,5
12954,other,5
46945,other,4
30731,other,5
7071,other,8
5425,tcp,3
2958,udp,3
12308,tcp,4
6516,udp,7
61373,udp,2
34154,other,5
30372,tcp,2
17608,udp,2
9566,udp,1
17892,udp,2
55266,tcp,2
27060,tcp,2
16790,tcp,2
38767,tcp,4
28151,udp,4
51080,tcp,2
56449,other,1
29369,tcp,3
15750,tcp,6
49555,other,2
7885,udp,3
64664,tcp,2
1711,other,5
25183,tcp,2
55851,other,2
18290,udp,5
56256,udp,2
6998,udp,2
44470,other,1
45369,tcp,8
60025,tcp,2
58302,udp,1
28554,udp,2
2925,other,2
12959,tcp,1
43016,udp,2
23270,other,3
63221,tcp,3
29734,tcp,3
32323,tcp,2
59452,udp,1
19309,other,5
49555,udp,5
53271,other,2
63509,other,1
29650,other,3
63127,other,1
58953,udp,3
13470,tcp,3
20264,other,3
45761,tcp,1
33549,udp,4
27404,udp,1
18006,udp,2
15374,other,1
35643,tcp,2
60336,other,3
61127,udp,1
57312,tcp,5
49818,other,3
14064,other,9
54474,tcp,1
51670,tcp,4
9836,udp,5
38211,tcp,4
7403,udp,3
35891,tcp,2
13797,other,2
38055,other,4
31574,other,2
11288,other,5
54767,tcp,3
14617,udp,2
28942,tcp,2
5402,udp,4
12891,udp,3
53869,other,5
12936,udp,5
50368,udp,1
41721,tcp,4
49436,other,2
32974,tcp,2
22403,udp,3
23576,tcp,2
40514,udp,4
59745,udp,1
54116,tcp,2
14178,tcp,2
4858,tcp,1
48017,udp,6
27141,other,3
51278,tcp,1
8738,other,3
40996,other,2
60676,tcp,2
17095,tcp,4
31116,udp,4
55681,tcp,1
63514,tcp,2
26493,tcp,4
19702,tcp,1
5772,tcp,2
31801,udp,6
18056,tcp,3
47309,other,4
58412,other,2
46307,udp,3
51479,other,3
9492,udp,5
61215,other,2
61812,udp,1
42272,tcp,1
17498,tcp,2
15488,udp,1
9859,tcp,3
30642,tcp,6
19544,tcp,2
4565,udp,5
17534,udp,2
44554,udp,2
16592,other,1
37324,tcp,2
34417,other,2
51931,other,2
40450,other,5
37788,other,3
6172,udp,2
21969,udp,2
18684,udp,3
55369,udp,2
31519,other,4
46722,tcp,2
36802,udp,4
59117,tcp,3
19156,udp,1
45068,other,2
47524,other,2
12607,udp,4
45076,tcp,3
22761,udp,3
49770,other,2
41329,tcp,2
53301,udp,2
29808,tcp,4
7660,udp,6
50727,tcp,2
41645,other,2
19364,other,4
19263,tcp,4
58623,other,1
56114,other,4
42955,other,1
259,udp,2
2980,other,5
26896,tcp,4
61907,tcp,1
30229,udp,4
40832,other,1
22387,other,2
35156,udp,4
56500,other,1
49220,other,1
52414,udp,2
32123,other,3
14701,tcp,1
624,udp,3
21077,other,5
55705,udp,2
19938,tcp,6
44255,other,2
24886,udp,6
53952,udp,2
57810,other,4
7104,tcp,1
61080,udp,3
59768,tcp,3
29061,tcp,2
31092,tcp,5
60653,udp,3
35965,tcp,1
40490,tcp,1
51255,udp,1
1997,udp,3
3678,udp,2
17169,tcp,2
33210,tcp,3
62334,udp,4
26567,tcp,2
62985,udp,5
16711,tcp,5
31856,other,2
53587,udp,4
18551,other,3
63724,other,2
34756,udp,2
44189,udp,2
21172,udp,2
35279,other,3
25358,udp,3
30570,udp,1
49173,other,1
25430,udp,4
40075,udp,2
62260,udp,7
65289,tcp,4
48504,tcp,3
14543,tcp,1
11223,udp,5
42121,udp,3
17169,udp,4
18349,tcp,3
44261,udp,2
9661,udp,7
4065,other,4
24807,tcp,3
29864,udp,4
18977,tcp,1
64441,other,2
57868,udp,3
63777,tcp,3
57217,tcp,2
28481,other,1
31389,other,5
48067,udp,4
52028,other,5
46975,other,3
50807,udp,3
15657,udp,1
26319,tcp,4
48695,udp,7
21566,tcp,3
15006,tcp,1
47027,other,2
63149,tcp,5
6685,other,5
19521,udp,2
39751,other,3
33085,other,2
29932,other,1
30716,tcp,1
20452,tcp,4
18195,udp,3
59914,udp,3
19620,other,3
13603,other,1
27593,udp,2
29011,udp,3
64957,tcp,4
30941,udp,1
33311,other,3
31362,udp,2
50193,udp,3
16042,other,1
55705,tcp,2
13363,udp,5
28266,other,2
4909,udp,3
57902,tcp,2
53031,udp,2
53442,other,2
27747,tcp,5
6172,tcp,4
23941,tcp,6
53490,udp,2
39106,tcp,1
29887,tcp,7
5475,tcp,1
41409,udp,4
26844,other,1
62510,other,3
12168,tcp,3
54379,tcp,3
24404,tcp,5
33768,other,3
46734,other,4
30964,tcp,4
58491,udp,3
41664,other,1
16095,other,2
49093,udp,1
32792,other,4
42272,udp,2
34902,udp,1
55728,tcp,6
6013,other,1
25453,tcp,2
26544,udp,6
21895,tcp,1
16055,tcp,3
19544,udp,2
63513,other,2
17146,udp,2
15335,tcp,7
52548,other,1
35942,udp,2
12497,tcp,1
3818,tcp,3
14083,other,2
27973,other,2
185,tcp,4
1455,other,2
59840,udp,6
14531,other,4
24039,other,1
36363,udp,7
55808,udp,1
55194,udp,3
4491,other,2
36991,udp,2
52867,udp,2
47678,udp,2
64474,udp,3
19153,other,3
19674,udp,5
24350,other,5
25847,udp,1
54913,udp,3
1259,other,1
10545,other,1
28847,udp,1
40783,tcp,1
54185,other,6
27359,tcp,2
11054,tcp,2
47027,tcp,3
12145,udp,3
62962,udp,3
56425,tcp,4
32577,other,4
20087,udp,2
21543,udp,1
55606,other,3
31385,tcp,2
1121,udp,3
42711,tcp,4
12750,tcp,4
25182,other,1
43623,other,3
26377,other,4
23869,tcp,2
13080,other,3
24105,tcp,2
56279,tcp,2
40760,udp,1
45515,udp,3
35717,tcp,1
47242,other,2
43469,udp,4
14520,udp,3
995,other,3
331,udp,2
55636,other,4
20621,udp,3
17937,tcp,1
57465,udp,4
19449,udp,5
15409,tcp,2
59255,other,5
42172,other,2
16449,udp,4
22639,udp,2
55076,udp,3
4835,udp,2
18886,other,3
61614,tcp,2
48245,other,3
1171,tcp,3
20869,tcp,4
29985,other,4
55780,other,4
12700,udp,1
38803,tcp,2
29405,tcp,2
24506,other,1
6329,other,4
38074,other,4
8475,tcp,4
35015,tcp,3
22133,udp,4
15195,udp,4
22984,other,6
50098,tcp,4
21706,tcp,3
48396,udp,6
36143,other,4
50288,tcp,2
24702,other,3
40665,tcp,1
57794,udp,7
17883,other,4
18471,tcp,5
16032,udp,4
31531,udp,3
65121,tcp,6
31267,tcp,2
24010,udp,2
54744,udp,5
64211,tcp,4
59470,other,1
39224,tcp,1
39580,other,4
45997,tcp,2
6312,tcp,1
42677,udp,7
36117,udp,1
42026,tcp,6
65384,udp,5
23173,udp,4
62165,tcp,1
39437,tcp,3
11128,tcp,7
39852,tcp,3
64862,udp,8
23846,udp,7
921,udp,4
51401,udp,3
26414,udp,5
4266,tcp,1
12809,other,2
11429,other,3
22228,tcp,4
57122,udp,3
24721,other,4
1474,other,1
13938,other,4
43621,tcp,3
32,udp,2
47004,udp,4
36757,tcp,4
38522,other,1
55858,tcp,1
6544,other,2
24885,other,2
51030,udp,3
33313,tcp,2
37178,tcp,3
44771,tcp,3
13125,other,1
5132,tcp,2
20193,other,2
64185,other,1
50517,other,3
48835,tcp,2
29982,udp,1
40030,other,2
48712,other,3
30902,other,2
2554,other,2
43233,tcp,4
54722,other,5
46789,tcp,2
36599,tcp,3
39201,udp,8
48207,tcp,2
20526,tcp,3
41449,other,2
49772,tcp,2
42003,udp,1
58032,udp,3
17016,udp,1
660,other,1
52213,other,1
10408,tcp,4
35812,udp,3
64614,tcp,1
3474,tcp,1
58660,udp,4
30834,tcp,1
56694,other,5
42488,other,3
8452,udp,1
35138,other,3
20690,other,3
16106,udp,3
42319,udp,2
61220,udp,1
13340,other,3
1922,other,1
25504,udp,2
22212,other,2
4035,other,3
60383,udp,3
30068,other,2
3086,tcp,4
57998,udp,3
24733,tcp,2
37758,other,3
12038,tcp,2
21436,tcp,2
34851,tcp,3
18306,other,4
33363,udp,1
13194,udp,5
12357,other,4
46066,udp,5
8123,udp,1
27229,tcp,1
5942,other,5
3451,udp,4
57605,tcp,2
841,tcp,2
3433,other,3
28025,other,5
10656,udp,2
30452,udp,2
6077,udp,2
36576,udp,3
33020,udp,4
33802,tcp,4
22308,udp,2
61350,udp,2
10313,udp,3
38622,udp,3
8503,other,2
41139,udp,4
46519,other,2
60822,tcp,3
10515,other,2
29594,udp,1
43599,udp,6
49262,udp,4
52997,udp,5
3597,other,2
34223,tcp,6
39951,other,3
20182,tcp,8
59626,other,4
62239,tcp,4
35249,other,2
17309,tcp,4
52763,other,3
55559,tcp,1
9265,other,5
52003,tcp,5
26707,tcp,1
14866,other,1
2271,udp,2
49414,tcp,2
15240,udp,4
48909,tcp,6
35373,tcp,1
34200,udp,1
33279,udp,4
4705,udp,2
51424,tcp,1
56351,tcp,3
50537,udp,1
55464,udp,3
15745,other,2
17751,tcp,4
14448,udp,1
36627,tcp,1
26011,udp,2
44225,other,4
27758,other,4
63419,tcp,1
43958,other,3
30760,tcp,4
22358,tcp,6
149,other,1
31706,udp,2
8846,tcp,1
45974,udp,3
3983,other,1
32177,tcp,3
64021,other,3
15634,other,5
50862,other,1
57117,other,6
50215,tcp,1
50973,tcp,3
61243,tcp,3
38857,other,6
41575,tcp,2
21413,udp,3
26340,udp,2
1099,tcp,3
12015,udp,3
36247,udp,2
37929,other,1
45645,udp,4
40996,tcp,2
31990,udp,1
28021,tcp,1
4396,tcp,3
4660,udp,2
31598,tcp,2
22592,udp,2
50254,other,2
30750,other,3
58207,tcp,2
41670,tcp,1
38992,tcp,3
3525,tcp,3
24550,other,1
59607,other,1
40490,udp,2
49088,other,2
31474,other,2
64767,tcp,2
48787,other,3
32925,other,3
45665,other,1
54401,udp,5
38364,udp,1
36070,tcp,1
41042,udp,1
10121,tcp,5
28021,udp,3
64356,other,5
8582,udp,1
43241,other,1
55515,udp,3
55680,other,3
9706,udp,3
36348,other,2
40419,tcp,3
65105,other,4
17657,other,4
3749,other,5
61401,tcp,1
6868,udp,2
36224,tcp,4
50238,udp,3
31706,tcp,4
49606,udp,4
62627,udp,1
5262,udp,2
21915,other,4
50039,other,4
32272,tcp,5
63929,other,2
43739,tcp,2
5842,other,3
61293,tcp,1
994,udp,4
18084,other,5
25160,tcp,3
54092,tcp,2
43787,other,2
2279,tcp,1
23020,udp,5
50440,udp,1
45003,udp,2
47762,udp,3
1076,tcp,4
55997,udp,2
36852,udp,3
51717,udp,4
62604,tcp,4
27454,udp,2
37273,tcp,1
15145,udp,1
11886,tcp,3
29201,tcp,2
42974,other,5
38987,other,1
82,udp,1
19535,other,1
971,tcp,3
63409,other,4
40550,other,3
5819,udp,4
41693,udp,2
55465,other,1
44531,udp,2
7959,tcp,2
17111,other,3
40365,other,5
43182,tcp,3
55951,other,5
49437,udp,2
35133,udp,2
53206,tcp,3
60727,tcp,3
41114,other,2
14724,tcp,2
28370,other,1
46020,tcp,3
52580,tcp,3
32295,udp,2
58835,udp,2
3964,other,2
55216,tcp,2
5425,udp,1
2539,other,2
1867,udp,4
58127,tcp,1
2958,tcp,4
33233,tcp,2
13106,other,4
15393,other,2
41767,udp,2
1311,udp,2
2425,udp,2
20701,other,1
812,other,6
9397,tcp,3
1485,other,5
11970,other,4
54818,tcp,3
51080,udp,3
63952,udp,5
7885,tcp,6
57191,other,1
58642,other,4
8838,other,3
56916,other,1
236,udp,1
14747,udp,2
33991,tcp,3
3581,udp,2
8633,tcp,2
63490,tcp,3
50514,udp,1
24593,tcp,2
55974,tcp,2
41116,udp,1
46043,udp,2
47925,udp,2
45622,tcp,1
38527,udp,3
55441,udp,1
13633,udp,2
53229,udp,4
46576,tcp,2
20819,udp,1
55921,other,1
19725,tcp,3
887,udp,1
42061,other,4
51379,other,2
50996,udp,1
12308,udp,2
23281,other,3
20357,tcp,3
37296,udp,1
27060,udp,2
31960,other,3
32369,udp,5
65320,other,2
46203,other,2
62478,other,2
4176,other,2
25183,udp,7
54554,udp,6
61424,udp,2
18997,other,5
60933,other,6
34581,udp,2
16573,other,1
7754,other,3
20249,other,3
3750,udp,5
29550,other,3
59475,udp,3
12959,udp,3
33789,tcp,2
2710,udp,2
10772,tcp,4
28480,tcp,2
4588,udp,4
5627,other,1
25097,other,3
19082,tcp,1
33226,other,2
3203,other,2
63244,tcp,1
52026,udp,3
14673,udp,3
32974,udp,4
60653,tcp,4
3655,udp,3
28708,tcp,2
32558,other,3
54116,udp,2
4858,udp,2
35666,tcp,3
29106,tcp,2
30049,other,4
8475,udp,1
9566,tcp,3
60676,udp,5
14650,tcp,3
63872,udp,3
51249,other,1
45156,udp,2
15195,tcp,1
2126,tcp,3
2149,udp,5
58930,udp,5
30206,udp,3
24580,other,1
57312,udp,1
22071,other,1
28340,other,1
53564,udp,2
11756,udp,5
42901,tcp,3
7403,tcp,1
28507,other,1
32346,tcp,3
44166,udp,6
8968,other,3
33503,tcp,2
59452,tcp,2
29129,udp,3
16358,other,1
12936,tcp,2
43939,other,1
55289,tcp,5
32012,other,3
23576,udp,3
53888,other,4
42631,tcp,4
30264,other,3
25290,udp,2
51278,udp,3
45761,udp,2
7539,other,1
19156,tcp,2
63514,udp,3
26493,udp,5
52121,udp,2
19651,tcp,3
18056,udp,1
16692,other,4
54474,udp,3
63098,udp,3
24543,udp,5
9836,tcp,2
54451,tcp,4
46599,udp,5
6998,tcp,2
37952,tcp,1
35891,udp,4
45369,udp,1
58186,other,2
56764,other,3
28554,tcp,3
33941,udp,4
54767,udp,1
28942,udp,3
7387,other,2
28886,other,3
60566,other,6
16814,other,3
18867,other,1
62845,other,2
50368,tcp,2
35965,udp,4
53988,other,2
47902,tcp,1
28219,udp,2
64687,tcp,2
45183,tcp,2
14178,udp,2
40155,udp,2
11682,udp,2
18684,tcp,2
26213,other,4
59117,udp,5
35207,udp,1
39039,other,1
17095,udp,2
62693,other,2
47413,other,4
34756,tcp,2
46671,tcp,2
45076,udp,1
28722,other,4
60718,other,1
37667,tcp,2
50727,udp,1
9492,tcp,1
41744,tcp,2
1239,tcp,3
44366,other,2
36478,other,2
46493,other,3
57974,other,4
44084,other,4
9859,udp,3
34751,other,3
15122,tcp,3
56549,other,2
24520,tcp,4
5402,tcp,4
4565,tcp,3
21267,tcp,2
14285,tcp,2
60020,other,5
59768,udp,2
61080,tcp,1
38504,tcp,3
29061,udp,4
42729,other,6
31092,udp,3
45902,other,2
22110,tcp,1
26150,udp,1
1997,tcp,2
10760,other,3
1941,other,1
24779,udp,2
13321,other,2
4502,other,1
21969,tcp,2
44605,udp,2
26567,udp,6
55369,tcp,6
56081,udp,2
18325,other,2
14902,other,2
55301,other,1
41329,udp,2
14183,other,3
2754,other,4
25358,tcp,1
47959,other,3
24128,udp,1
45133,tcp,5
46875,other,2
8656,udp,3
33526,udp,3
54531,tcp,5
16660,tcp,5
5475,other,4
15488,tcp,3
59819,tcp,2
29864,tcp,3
47577,other,4
7426,udp,1
61104,other,6
11733,tcp,7
19938,udp,1
58565,udp,3
42924,udp,2
24886,tcp,3
23207,other,2
49167,udp,5
56003,other,2
46278,other,1
48226,other,1
30739,tcp,4
39354,other,4
5712,other,1
61009,tcp,1
49093,tcp,4
61637,tcp,2
18195,tcp,9
13340,tcp,2
33983,other,4
30941,tcp,3
55728,udp,5
43156,other,6
34284,other,3
16055,udp,1
52947,udp,1
17797,udp,3
54622,other,1
17146,tcp,4
45750,other,3
16683,udp,2
4261,other,2
22592,tcp,2
52924,tcp,7
17774,tcp,4
9580,other,3
56351,udp,1
25430,tcp,1
22110,udp,6
62260,tcp,1
11529,other,4
17026,other,1
14543,udp,1
23941,udp,2
48672,tcp,3
51097,other,3
18349,udp,3
29887,udp,3
9010,udp,4
35735,other,5
57061,other,2
19521,tcp,2
3333,other,3
43526,tcp,9
62314,other,6
18341,udp,9
58491,tcp,1
20801,other,5
34967,other,6
21543,tcp,2
52239,tcp,3
54581,tcp,4
27593,tcp,4
34902,tcp,4
31385,udp,4
28684,tcp,2
25453,udp,2
43549,udp,2
31362,tcp,2
26544,tcp,5
12709,other,1
59485,other,4
39139,other,2
24896,other,4
37617,tcp,2
3818,udp,2
40075,tcp,1
28219,tcp,4
47581,udp,2
11200,udp,3
53490,tcp,4
19286,tcp,1
31919,tcp,2
46745,other,1
9365,other,5
20616,other,3
60120,other,4
12168,udp,4
24404,udp,2
23968,other,1
57868,tcp,2
33802,udp,3
21544,other,1
12672,other,2
30964,udp,6
62058,tcp,4
21566,udp,5
41675,other,3
15006,udp,5
40783,udp,4
40132,tcp,2
8869,tcp,5
11054,udp,4
34128,tcp,3
19850,other,4
12145,tcp,1
62962,tcp,7
61220,tcp,1
64671,other,2
32616,tcp,2
3994,other,1
29405,udp,3
56425,udp,2
25504,tcp,1
20087,tcp,3
38160,tcp,2
65199,other,2
65026,tcp,2
27828,other,1
15358,tcp,2
4046,other,5
