dstport,protocol,tag
9593,icmp,sv_P1
36077,udp,sv_P4
47648,tcp,sv_P1
50079,udp,sv_P4
55953,icmp,sv_P3
21482,tcp,sv_P4
36172,icmp,sv_P3
27292,tcp,sv_P3
29587,tcp,sv_P4
64079,tcp,sv_P5
10174,icmp,sv_P3
20530,udp,sv_P3
23842,icmp,sv_P4
40263,udp,sv_P4
41444,tcp,sv_P5
65506,icmp,email
28000,icmp,email
1553,udp,sv_P5
25876,udp,email
21643,tcp,sv_P2
18825,icmp,email
12833,tcp,email
6900,tcp,sv_P5
18577,udp,sv_P4
12307,udp,sv_P1
32896,udp,sv_P5
45336,icmp,sv_P2
11133,udp,sv_P2
62303,udp,sv_P5
6795,udp,sv_P4
8064,icmp,sv_P2
63808,icmp,sv_P3
18106,udp,sv_P4
6368,udp,sv_P3
7374,udp,sv_P1
61982,udp,sv_P5
10479,udp,sv_P5
21453,udp,sv_P2
51316,icmp,sv_P1
59106,tcp,email
8783,icmp,email
23816,udp,sv_P5
7412,tcp,sv_P4
24755,tcp,email
25708,icmp,sv_P4
56941,tcp,sv_P3
34531,udp,sv_P2
4272,udp,sv_P4
64699,icmp,sv_P5
12901,udp,sv_P4
65234,udp,sv_P3
18340,icmp,email
50371,udp,sv_P2
62335,udp,sv_P1
10953,udp,sv_P2
64980,tcp,email
63908,tcp,sv_P4
26756,icmp,sv_P2
61873,udp,sv_P4
27424,udp,sv_P1
53210,tcp,sv_P5
49376,icmp,email
37566,icmp,sv_P3
56152,tcp,email
15644,icmp,sv_P5
41265,icmp,sv_P2
11022,icmp,sv_P4
28774,tcp,sv_P3
49400,tcp,sv_P3
41688,udp,sv_P3
13094,tcp,email
19465,tcp,sv_P1
9146,tcp,email
57126,icmp,sv_P4
48163,icmp,sv_P2
64153,udp,sv_P4
25356,tcp,sv_P4
19895,udp,sv_P2
49434,udp,sv_P4
51016,udp,sv_P5
17457,icmp,sv_P2
26867,icmp,email
49541,icmp,sv_P2
47410,tcp,sv_P1
13631,udp,sv_P1
4652,tcp,sv_P1
39230,udp,sv_P3
8401,tcp,sv_P1
49917,tcp,sv_P5
14167,tcp,sv_P5
63544,tcp,sv_P3
11887,udp,sv_P3
21306,icmp,sv_P2
40409,tcp,email
20057,udp,sv_P4
22388,icmp,sv_P5
60795,icmp,email
65470,tcp,email
39969,icmp,email
16906,tcp,email
53580,icmp,email
6773,udp,sv_P2
19741,udp,sv_P3
64356,icmp,sv_P1
27199,tcp,sv_P4
11045,udp,sv_P4
23644,udp,sv_P3
32257,udp,sv_P1
40484,udp,sv_P1
22826,tcp,sv_P3
24482,tcp,sv_P5
61094,udp,sv_P4
17715,icmp,email
36504,tcp,sv_P1
24338,udp,sv_P1
57904,udp,sv_P5
53764,icmp,sv_P4
21846,udp,sv_P4
46487,tcp,sv_P5
50892,icmp,sv_P5
8692,udp,sv_P1
22997,icmp,email
52707,tcp,email
32714,tcp,sv_P5
4787,udp,sv_P5
39310,tcp,sv_P3
8834,tcp,sv_P3
39351,udp,sv_P5
49169,icmp,sv_P4
35404,icmp,sv_P2
46651,tcp,sv_P5
37544,tcp,sv_P4
2530,tcp,sv_P4
64194,udp,sv_P2
52780,udp,email
23539,tcp,email
31488,icmp,sv_P2
38864,icmp,sv_P3
9884,tcp,sv_P5
31938,udp,sv_P3
42496,tcp,sv_P3
48287,tcp,email
50872,udp,sv_P4
15013,icmp,sv_P1
22107,icmp,email
17500,icmp,sv_P3
36794,udp,sv_P3
39783,icmp,sv_P1
5031,tcp,email
64452,tcp,sv_P3
64874,tcp,sv_P5
45205,tcp,sv_P2
22435,icmp,sv_P5
28479,udp,sv_P2
23272,icmp,sv_P4
54960,udp,sv_P3
57128,tcp,sv_P1
62559,tcp,email
62919,tcp,email
11633,icmp,sv_P5
5839,udp,email
8446,icmp,email
38882,icmp,sv_P3
41907,udp,sv_P3
26170,udp,sv_P1
21198,icmp,email
1474,udp,sv_P5
10256,udp,sv_P3
60035,tcp,sv_P4
62641,udp,sv_P5
57583,udp,email
43232,tcp,sv_P3
6297,tcp,sv_P4
55320,icmp,sv_P3
29079,icmp,email
63799,icmp,sv_P5
46575,udp,sv_P5
38290,udp,email
63251,udp,email
58579,udp,sv_P5
20680,tcp,sv_P4
24670,udp,sv_P2
45611,tcp,sv_P5
4229,udp,sv_P1
13131,udp,sv_P4
16072,tcp,sv_P4
10682,tcp,sv_P5
27396,udp,sv_P2
27225,icmp,email
51677,udp,sv_P1
41970,udp,sv_P4
1685,icmp,sv_P5
62407,tcp,sv_P3
64171,icmp,sv_P3
10208,icmp,sv_P5
11534,tcp,sv_P3
13975,udp,sv_P4
16787,udp,sv_P4
48450,icmp,email
48959,udp,sv_P5
25202,udp,sv_P4
59837,udp,sv_P3
58798,tcp,sv_P2
53710,icmp,sv_P5
50394,icmp,sv_P1
52131,tcp,sv_P3
22845,tcp,sv_P4
33429,udp,sv_P5
23459,icmp,sv_P5
14373,tcp,sv_P3
41183,udp,sv_P5
20083,icmp,email
20026,icmp,sv_P3
64231,icmp,sv_P2
56047,udp,sv_P2
43269,udp,sv_P4
20975,udp,sv_P5
22681,icmp,sv_P4
53733,icmp,sv_P2
50242,tcp,sv_P3
34686,udp,sv_P2
33366,tcp,sv_P4
12709,udp,sv_P3
54517,icmp,sv_P3
39466,tcp,sv_P2
40650,tcp,sv_P4
43460,udp,sv_P1
47823,icmp,sv_P5
6344,udp,sv_P5
8660,icmp,sv_P2
25014,tcp,sv_P3
55437,icmp,sv_P4
484,icmp,sv_P2
61881,udp,email
48446,tcp,email
26877,tcp,sv_P2
57713,tcp,sv_P1
42415,udp,sv_P4
6143,tcp,sv_P5
1634,icmp,sv_P2
8655,icmp,sv_P3
20089,udp,sv_P1
24724,icmp,sv_P5
32797,tcp,email
2078,udp,sv_P3
51800,icmp,sv_P5
46799,icmp,sv_P2
30635,udp,email
33286,icmp,sv_P2
59774,tcp,sv_P3
55113,udp,sv_P1
55291,icmp,sv_P5
10663,tcp,sv_P5
57466,icmp,sv_P2
52014,udp,email
38393,icmp,sv_P5
5573,tcp,sv_P1
22386,icmp,sv_P3
17391,tcp,sv_P1
40353,tcp,email
3967,icmp,sv_P3
46545,udp,sv_P2
34799,tcp,sv_P1
58172,udp,sv_P2
55066,icmp,sv_P5
57772,udp,sv_P2
41295,icmp,email
48935,udp,sv_P2
46733,icmp,sv_P1
14388,udp,sv_P4
20721,tcp,sv_P1
19724,icmp,sv_P5
5334,udp,sv_P5
15962,udp,sv_P3
45895,icmp,sv_P1
49046,udp,sv_P3
31897,icmp,sv_P1
2570,icmp,sv_P5
8046,udp,sv_P3
33248,udp,email
20920,tcp,sv_P1
45594,icmp,sv_P2
35768,udp,sv_P1
11049,tcp,email
20769,icmp,sv_P2
31030,tcp,sv_P3
31309,tcp,sv_P3
38398,icmp,sv_P4
33945,tcp,sv_P3
62260,tcp,sv_P5
17631,icmp,sv_P3
44970,udp,sv_P4
6052,icmp,sv_P2
6985,udp,sv_P1
39783,tcp,sv_P4
42312,tcp,sv_P2
7648,tcp,sv_P2
30239,tcp,sv_P1
61136,udp,sv_P3
48865,udp,sv_P5
20203,udp,email
38608,udp,email
32611,icmp,email
52994,udp,sv_P4
11296,tcp,sv_P4
4310,udp,email
47634,icmp,email
19536,tcp,sv_P5
64223,udp,sv_P1
23080,tcp,sv_P1
36988,tcp,sv_P1
30549,icmp,sv_P1
11521,tcp,sv_P1
45245,icmp,sv_P5
53648,tcp,email
30127,udp,sv_P3
24599,udp,sv_P1
5302,tcp,sv_P3
56541,icmp,sv_P2
17133,icmp,sv_P4
24309,icmp,sv_P3
35323,tcp,sv_P4
63080,tcp,sv_P4
56444,icmp,sv_P1
43559,udp,sv_P3
56432,tcp,sv_P3
59654,tcp,sv_P5
58170,tcp,email
35973,udp,sv_P2
34862,tcp,sv_P2
38736,udp,sv_P5
42670,udp,sv_P2
40475,icmp,sv_P5
26184,udp,email
60113,tcp,sv_P5
31750,tcp,sv_P5
21341,icmp,sv_P3
39206,icmp,email
61637,icmp,email
14995,icmp,sv_P3
30342,udp,sv_P1
59973,icmp,email
44793,udp,sv_P1
1982,tcp,sv_P5
14255,icmp,sv_P3
24200,icmp,sv_P5
41960,tcp,sv_P4
58402,icmp,sv_P4
52445,udp,email
155,udp,sv_P2
49498,tcp,sv_P4
7313,udp,email
12029,icmp,sv_P1
32303,icmp,sv_P2
41424,udp,email
9957,icmp,sv_P1
37555,icmp,sv_P1
38155,udp,sv_P3
5026,icmp,sv_P4
5559,icmp,sv_P2
41052,udp,sv_P3
36126,icmp,sv_P2
28344,icmp,sv_P5
58180,tcp,sv_P4
50778,udp,email
58903,tcp,sv_P3
15466,icmp,sv_P4
41371,icmp,sv_P2
62464,udp,email
9922,udp,sv_P1
41770,tcp,sv_P5
65123,icmp,email
20355,udp,email
63129,icmp,sv_P4
56117,icmp,sv_P2
39856,udp,sv_P3
13561,icmp,sv_P2
43332,icmp,sv_P5
38251,tcp,sv_P4
25720,tcp,sv_P5
49981,tcp,sv_P3
18917,icmp,sv_P1
45145,tcp,sv_P2
58869,tcp,sv_P4
42647,udp,sv_P1
35458,udp,sv_P1
22995,udp,sv_P5
14980,tcp,sv_P4
48952,udp,email
50046,icmp,sv_P1
44117,tcp,sv_P4
64172,udp,sv_P4
16412,tcp,sv_P3
32057,icmp,sv_P1
22311,udp,sv_P1
45109,icmp,sv_P3
29992,icmp,sv_P3
20006,udp,sv_P3
12898,icmp,sv_P3
42933,tcp,sv_P1
54330,icmp,email
2011,tcp,sv_P3
64581,udp,sv_P5
51020,tcp,sv_P4
11419,udp,sv_P1
29434,udp,sv_P1
24808,icmp,sv_P5
32627,icmp,sv_P1
61561,icmp,sv_P5
47529,udp,sv_P3
60842,icmp,email
46570,icmp,sv_P5
24886,udp,sv_P1
42281,udp,email
40872,icmp,sv_P5
33846,tcp,sv_P2
41821,udp,sv_P2
33901,icmp,email
28340,icmp,sv_P4
27586,udp,sv_P5
18179,icmp,email
63122,udp,sv_P1
1251,icmp,sv_P4
1389,icmp,sv_P3
28136,udp,sv_P4
49669,icmp,email
5107,tcp,sv_P3
61807,icmp,sv_P3
6305,icmp,sv_P4
42112,icmp,sv_P3
56254,tcp,sv_P3
44893,icmp,sv_P5
28367,udp,sv_P5
60535,tcp,email
36799,icmp,sv_P5
41950,icmp,sv_P3
40633,tcp,email
13075,icmp,sv_P5
54554,tcp,sv_P1
25693,tcp,sv_P2
19980,tcp,sv_P5
36466,udp,sv_P2
45523,tcp,sv_P2
29163,tcp,sv_P2
47094,tcp,sv_P3
7782,tcp,sv_P2
64184,udp,sv_P2
57161,icmp,sv_P5
33455,tcp,sv_P5
22860,tcp,sv_P4
43982,tcp,email
4733,tcp,email
62703,icmp,sv_P1
13922,icmp,sv_P4
12829,icmp,email
48421,tcp,sv_P2
2757,udp,sv_P5
14469,udp,sv_P5
18581,icmp,email
18232,tcp,sv_P3
36242,tcp,sv_P3
20452,tcp,sv_P2
30698,tcp,sv_P2
21662,tcp,email
44159,tcp,sv_P2
29614,tcp,email
31289,icmp,email
11853,icmp,sv_P4
43628,icmp,sv_P5
26588,icmp,sv_P5
55098,udp,sv_P2
10546,icmp,sv_P5
36952,udp,sv_P1
52075,udp,email
24854,tcp,sv_P5
9213,udp,sv_P3
29182,udp,sv_P5
44643,tcp,sv_P3
13215,tcp,email
58346,icmp,sv_P1
44430,tcp,sv_P5
11020,udp,sv_P4
15713,udp,email
33351,tcp,email
33053,icmp,sv_P3
40760,tcp,sv_P2
40523,icmp,sv_P5
44365,udp,sv_P5
4963,udp,sv_P4
30651,tcp,sv_P1
12003,icmp,sv_P1
15841,tcp,sv_P1
32121,udp,sv_P1
1680,udp,sv_P4
9070,icmp,sv_P4
50698,tcp,sv_P5
44199,tcp,sv_P2
5098,udp,sv_P2
1413,udp,sv_P1
31564,tcp,sv_P5
43517,tcp,sv_P3
44231,icmp,sv_P3
46322,tcp,email
16191,udp,email
59317,icmp,sv_P1
49481,udp,sv_P2
43666,udp,sv_P3
31261,udp,email
30116,tcp,email
62010,udp,email
65365,udp,sv_P2
15612,tcp,sv_P3
49230,icmp,sv_P4
53373,tcp,sv_P3
34589,icmp,sv_P2
34600,icmp,email
96,icmp,sv_P2
43542,tcp,sv_P3
24785,tcp,sv_P5
63281,icmp,sv_P5
19823,udp,sv_P5
6197,udp,sv_P2
8350,tcp,sv_P5
6407,tcp,sv_P1
26794,udp,sv_P4
61542,tcp,sv_P5
7392,udp,email
38239,icmp,email
13998,tcp,sv_P3
65139,udp,sv_P2
37562,udp,sv_P4
51200,udp,sv_P2
33030,udp,sv_P4
48231,udp,sv_P5
37190,tcp,sv_P4
12720,icmp,sv_P4
7596,icmp,sv_P2
61419,udp,sv_P4
53863,tcp,sv_P2
4185,tcp,sv_P2
36801,icmp,sv_P5
7451,udp,sv_P4
15902,udp,sv_P5
11503,udp,sv_P4
41000,icmp,sv_P5
63369,tcp,sv_P4
36788,icmp,sv_P5
39678,tcp,sv_P4
17723,udp,sv_P5
54393,tcp,sv_P1
37646,tcp,sv_P5
35308,tcp,sv_P3
46926,icmp,sv_P5
37445,tcp,sv_P4
60100,icmp,sv_P4
45856,icmp,email
1638,udp,email
47972,udp,sv_P3
13949,tcp,sv_P4
12709,icmp,sv_P4
26699,udp,sv_P4
5471,udp,email
1889,icmp,sv_P1
58825,udp,sv_P2
56587,udp,sv_P2
60293,icmp,sv_P5
4604,tcp,email
61375,icmp,sv_P2
6446,udp,email
2122,udp,sv_P3
43767,udp,email
26011,tcp,email
6662,icmp,sv_P2
13856,udp,sv_P1
27110,icmp,sv_P3
23535,udp,sv_P4
40227,udp,sv_P5
7710,icmp,sv_P3
19888,udp,email
53929,icmp,sv_P2
23949,icmp,sv_P2
23692,udp,sv_P3
24936,icmp,sv_P3
22614,icmp,sv_P3
27685,tcp,email
24568,udp,sv_P3
7537,icmp,sv_P4
50475,tcp,sv_P3
14871,icmp,sv_P4
59143,icmp,sv_P3
50583,icmp,sv_P4
57189,udp,sv_P1
9950,tcp,sv_P1
6424,udp,email
40466,icmp,sv_P4
33171,udp,sv_P3
48367,tcp,sv_P2
32025,tcp,email
38176,tcp,sv_P2
32561,icmp,sv_P2
1024,udp,sv_P5
8066,icmp,email
48222,tcp,sv_P4
52058,tcp,sv_P5
30099,icmp,sv_P3
26907,icmp,sv_P2
45634,udp,sv_P2
2235,icmp,sv_P5
13951,tcp,email
42982,udp,sv_P4
54890,tcp,sv_P3
61700,tcp,sv_P1
1297,tcp,sv_P4
35142,udp,sv_P4
4396,icmp,sv_P2
24043,udp,sv_P5
12538,icmp,email
9737,tcp,sv_P2
31996,icmp,email
34145,icmp,sv_P2
28679,udp,sv_P4
10854,icmp,sv_P3
61468,udp,sv_P1
60499,icmp,email
56252,udp,email
10990,udp,sv_P2
42137,udp,email
47050,tcp,sv_P5
22985,tcp,sv_P2
43173,tcp,sv_P5
32795,tcp,sv_P2
48063,tcp,sv_P3
61861,tcp,sv_P4
30455,tcp,email
20188,icmp,sv_P5
8297,udp,sv_P1
33408,udp,sv_P3
43728,icmp,sv_P4
49056,tcp,sv_P2
54413,tcp,email
32321,icmp,sv_P1
57564,udp,sv_P2
39928,tcp,sv_P3
22285,icmp,sv_P4
5709,icmp,sv_P4
51601,icmp,sv_P3
29369,udp,sv_P3
38816,icmp,sv_P1
35182,udp,sv_P3
25360,icmp,sv_P4
13818,icmp,sv_P2
316,icmp,email
25797,icmp,sv_P1
9522,tcp,email
32231,tcp,sv_P3
55354,icmp,sv_P3
5730,tcp,email
43143,tcp,sv_P2
475,tcp,email
63877,icmp,sv_P5
2641,udp,sv_P2
12240,udp,sv_P1
28361,udp,sv_P2
44262,tcp,sv_P4
21986,icmp,sv_P1
15252,icmp,sv_P5
60374,tcp,sv_P2
25543,udp,sv_P1
59194,tcp,sv_P3
26175,tcp,sv_P2
44453,tcp,sv_P5
50864,udp,sv_P1
43014,udp,sv_P2
15530,icmp,sv_P3
10501,tcp,email
50164,tcp,sv_P1
20802,icmp,sv_P2
28205,icmp,email
23308,icmp,sv_P4
61443,icmp,email
6920,tcp,sv_P1
6747,tcp,email
46240,icmp,email
62738,icmp,email
11332,icmp,sv_P2
54896,tcp,sv_P4
59725,udp,sv_P1
28128,tcp,sv_P4
2015,icmp,sv_P4
53321,icmp,sv_P3
20915,icmp,sv_P2
26760,tcp,email
49608,udp,sv_P3
20759,udp,sv_P5
64575,icmp,sv_P3
41542,udp,sv_P2
19123,udp,sv_P2
17376,tcp,sv_P4
37078,icmp,email
34761,tcp,sv_P5
1907,tcp,sv_P1
43594,icmp,sv_P5
55805,udp,email
16870,udp,sv_P2
43437,udp,sv_P2
22725,icmp,sv_P3
55996,udp,sv_P4
38895,udp,sv_P4
43123,icmp,email
45336,udp,email
42981,tcp,sv_P3
50449,icmp,email
22629,tcp,sv_P4
30687,icmp,sv_P3
41578,udp,sv_P4
20415,udp,email
32224,icmp,sv_P3
45256,udp,sv_P5
22849,udp,sv_P1
28571,icmp,sv_P4
27372,icmp,email
22677,udp,sv_P1
39025,icmp,sv_P1
33247,tcp,sv_P2
50895,tcp,email
48282,tcp,email
3066,tcp,sv_P4
38,icmp,email
26,icmp,sv_P4
14858,icmp,sv_P3
60402,icmp,sv_P3
26375,icmp,sv_P4
19496,udp,sv_P1
21347,icmp,email
27793,udp,sv_P1
10448,udp,email
57746,udp,sv_P2
65291,icmp,sv_P2
20067,tcp,email
60338,udp,email
3208,icmp,email
42266,udp,email
35548,icmp,sv_P4
23320,icmp,sv_P4
45863,udp,sv_P2
10939,tcp,sv_P1
45874,icmp,sv_P5
10980,tcp,sv_P1
40932,tcp,sv_P2
9327,tcp,sv_P1
30014,icmp,sv_P4
42130,icmp,sv_P2
53150,udp,sv_P3
60017,tcp,email
59191,icmp,sv_P1
55229,udp,sv_P5
24802,tcp,sv_P4
33947,udp,email
23328,tcp,email
48515,udp,sv_P1
46411,tcp,sv_P5
61357,tcp,sv_P2
18592,icmp,sv_P5
1097,udp,sv_P3
27187,udp,sv_P3
12751,icmp,sv_P3
22724,udp,sv_P1
32790,icmp,sv_P4
43297,udp,sv_P2
54919,tcp,sv_P1
41219,icmp,email
63136,icmp,sv_P1
59306,tcp,sv_P4
33287,udp,email
17896,udp,sv_P3
34469,tcp,sv_P3
57543,icmp,sv_P5
7586,icmp,sv_P2
12171,udp,email
5682,icmp,sv_P4
41146,tcp,email
36825,tcp,email
46619,tcp,sv_P1
39696,udp,sv_P1
8267,icmp,sv_P2
59477,udp,sv_P2
59111,tcp,email
22222,icmp,sv_P3
35117,tcp,sv_P3
44463,tcp,sv_P4
34529,icmp,sv_P4
41537,udp,sv_P2
8662,tcp,sv_P2
10287,icmp,sv_P4
34300,icmp,sv_P4
46587,icmp,sv_P4
42990,icmp,sv_P1
729,tcp,sv_P3
26339,tcp,sv_P4
58859,tcp,sv_P4
34068,tcp,email
50651,icmp,sv_P2
22613,udp,sv_P1
42851,tcp,sv_P5
30336,udp,sv_P4
3772,udp,sv_P3
35856,icmp,sv_P1
47420,tcp,sv_P1
47727,icmp,sv_P3
32058,udp,sv_P1
43210,udp,sv_P3
17121,tcp,sv_P3
24855,udp,sv_P1
11097,icmp,email
32961,tcp,sv_P3
35731,tcp,sv_P2
31536,tcp,sv_P1
22005,tcp,sv_P3
27295,icmp,email
57618,udp,sv_P1
12507,udp,sv_P2
10662,udp,sv_P3
51210,udp,sv_P2
52714,tcp,sv_P2
18149,icmp,sv_P4
32951,tcp,sv_P2
57854,icmp,sv_P1
28927,tcp,sv_P3
26423,tcp,sv_P1
20193,icmp,sv_P4
25109,tcp,sv_P3
64749,icmp,email
26154,tcp,sv_P4
4183,tcp,sv_P4
22783,tcp,sv_P5
34186,udp,sv_P2
31220,udp,sv_P5
28947,icmp,email
58435,icmp,sv_P5
34166,udp,sv_P4
2590,udp,sv_P4
48623,tcp,sv_P4
37633,icmp,sv_P4
22243,tcp,sv_P5
5946,udp,sv_P3
34487,tcp,sv_P3
28,tcp,sv_P5
59842,udp,sv_P2
48896,icmp,sv_P1
49376,udp,sv_P5
31164,tcp,sv_P2
39964,icmp,sv_P4
58198,icmp,sv_P1
61920,udp,sv_P3
5722,udp,sv_P2
49281,icmp,sv_P4
20006,udp,sv_P2
45352,udp,sv_P1
35872,icmp,sv_P2
41248,tcp,sv_P2
1117,udp,sv_P2
32716,tcp,sv_P3
47544,icmp,sv_P3
14440,udp,sv_P3
45680,tcp,sv_P5
31488,icmp,sv_P3
52005,tcp,sv_P3
11458,udp,sv_P4
1975,udp,sv_P4
21056,tcp,sv_P5
28685,icmp,sv_P2
26529,icmp,sv_P5
44082,icmp,sv_P2
47794,icmp,sv_P2
55609,tcp,sv_P5
45850,tcp,sv_P4
22003,udp,sv_P5
58148,udp,email
26192,udp,sv_P3
14198,udp,sv_P1
43022,udp,sv_P2
20919,tcp,sv_P2
61481,udp,sv_P2
62714,icmp,sv_P1
42691,udp,sv_P2
27754,icmp,sv_P4
8077,tcp,sv_P3
10541,udp,email
23639,tcp,sv_P4
60080,tcp,email
27024,udp,email
37711,tcp,sv_P4
1825,icmp,sv_P4
55266,icmp,sv_P5
33672,udp,sv_P5
22800,icmp,sv_P4
5593,tcp,sv_P1
773,udp,sv_P1
33462,udp,sv_P3
11555,icmp,sv_P1
6544,udp,sv_P4
22747,icmp,sv_P1
56999,icmp,email
3600,udp,sv_P1
64640,tcp,email
1897,tcp,sv_P1
30356,tcp,sv_P1
13749,icmp,sv_P3
17311,udp,email
54987,icmp,sv_P1
26921,udp,sv_P1
12122,tcp,sv_P1
638,udp,sv_P5
6133,udp,sv_P2
56050,udp,sv_P1
21406,icmp,sv_P4
26903,icmp,email
47003,icmp,sv_P1
18971,icmp,sv_P3
31598,tcp,sv_P1
24990,tcp,sv_P4
56808,tcp,sv_P1
23199,tcp,sv_P1
63596,tcp,email
38809,tcp,sv_P1
7866,tcp,sv_P2
51861,udp,email
28981,icmp,email
31099,icmp,email
6201,udp,sv_P3
42273,udp,sv_P2
3188,icmp,sv_P4
51439,icmp,sv_P5
31846,udp,sv_P4
18806,icmp,email
59778,tcp,sv_P2
33249,tcp,sv_P1
53195,tcp,sv_P5
18453,udp,email
52782,udp,sv_P1
7825,udp,sv_P5
24316,udp,sv_P4
3349,icmp,sv_P1
4856,tcp,sv_P3
41161,udp,sv_P4
64928,icmp,sv_P5
2652,icmp,sv_P4
52521,tcp,sv_P1
32622,icmp,sv_P3
4040,tcp,sv_P3
50557,icmp,sv_P3
26510,tcp,sv_P5
30026,icmp,sv_P1
47331,udp,sv_P1
954,tcp,sv_P2
14070,icmp,sv_P1
31585,udp,email
32177,tcp,sv_P3
40905,icmp,sv_P2
10278,tcp,sv_P3
56846,tcp,sv_P2
8580,icmp,sv_P4
26326,udp,sv_P3
24733,icmp,sv_P3
30797,icmp,sv_P5
12237,tcp,sv_P1
28487,udp,sv_P5
31330,udp,sv_P4
2857,icmp,sv_P5
16038,udp,sv_P5
29404,tcp,sv_P2
41222,icmp,email
61494,udp,sv_P1
25294,tcp,sv_P5
47189,udp,sv_P1
2574,tcp,sv_P4
53660,icmp,sv_P5
13853,udp,sv_P1
47513,tcp,sv_P4
36273,icmp,sv_P5
22049,tcp,sv_P3
13956,tcp,sv_P4
36765,tcp,sv_P2
52298,icmp,sv_P4
24980,tcp,sv_P2
17897,udp,sv_P2
57525,tcp,email
2419,icmp,email
42010,udp,email
34177,udp,sv_P1
63761,udp,sv_P1
48673,tcp,email
46594,icmp,sv_P2
20285,tcp,sv_P5
28401,icmp,sv_P5
35523,tcp,sv_P1
35322,tcp,sv_P2
51047,udp,email
27069,udp,sv_P2
21224,tcp,sv_P2
30812,tcp,sv_P4
29048,udp,email
35814,tcp,sv_P3
14254,udp,sv_P3
23424,tcp,sv_P2
19708,tcp,sv_P3
21967,tcp,email
43889,udp,sv_P5
32216,icmp,sv_P2
59206,tcp,sv_P4
26634,tcp,sv_P1
27038,icmp,sv_P2
13346,tcp,sv_P2
58699,icmp,sv_P2
7594,udp,sv_P3
39325,udp,sv_P3
51048,icmp,sv_P5
8717,tcp,sv_P2
38166,icmp,sv_P2
29800,udp,sv_P3
537,tcp,sv_P3
34633,tcp,sv_P2
35723,udp,sv_P1
2329,tcp,sv_P4
3928,icmp,email
22716,icmp,sv_P1
44297,tcp,email
24858,udp,sv_P5
36028,tcp,email
8903,tcp,sv_P4
52322,udp,sv_P4
11895,udp,sv_P1
61085,udp,sv_P2
56549,icmp,sv_P4
23254,udp,sv_P2
16336,tcp,email
32022,icmp,sv_P4
16889,icmp,sv_P5
8341,tcp,sv_P2
57553,icmp,sv_P5
20369,tcp,email
17570,tcp,sv_P5
7396,udp,sv_P3
27374,icmp,sv_P5
15295,tcp,sv_P1
11912,icmp,sv_P2
45652,tcp,sv_P2
57758,icmp,sv_P3
16194,tcp,sv_P4
49247,tcp,email
10103,udp,email
36626,icmp,sv_P3
62379,tcp,sv_P2
3627,tcp,sv_P1
13393,udp,sv_P3
16731,tcp,sv_P5
38420,udp,sv_P5
55024,tcp,sv_P5
49232,udp,sv_P4
13829,udp,sv_P4
26689,icmp,sv_P2
9692,tcp,sv_P4
19857,icmp,sv_P1
29981,icmp,email
63312,icmp,sv_P2
7294,icmp,sv_P4
16389,icmp,sv_P3
55536,tcp,sv_P4
22281,icmp,sv_P2
42917,udp,sv_P4
32930,udp,email
24252,udp,sv_P2
15148,udp,sv_P4
14526,tcp,sv_P5
22531,icmp,sv_P4
50350,icmp,sv_P3
60952,tcp,sv_P3
12268,tcp,sv_P5
45358,icmp,sv_P3
58693,udp,sv_P4
1066,udp,email
44424,tcp,sv_P2
27629,udp,sv_P3
54261,udp,sv_P1
55216,tcp,email
54211,udp,sv_P5
41574,icmp,sv_P3
19868,udp,sv_P2
10759,udp,sv_P4
65266,icmp,sv_P2
59212,tcp,sv_P1
3022,udp,sv_P4
58537,udp,sv_P2
6203,tcp,sv_P5
1728,tcp,sv_P4
56927,udp,email
50891,tcp,sv_P5
34706,icmp,email
2373,udp,sv_P2
41767,tcp,sv_P1
15981,udp,sv_P2
56737,udp,email
60718,udp,sv_P3
30555,icmp,sv_P4
11686,udp,sv_P5
1905,tcp,sv_P3
37041,udp,sv_P1
3629,tcp,sv_P4
35049,udp,email
48928,icmp,sv_P5
32028,udp,sv_P3
47467,tcp,sv_P1
12598,icmp,sv_P2
55350,tcp,sv_P2
56269,tcp,email
10106,tcp,sv_P2
23528,icmp,sv_P5
13429,tcp,sv_P1
59530,tcp,sv_P2
55436,udp,sv_P3
51272,udp,sv_P3
15285,udp,sv_P2
45099,tcp,sv_P4
65064,tcp,sv_P1
31905,tcp,email
389,tcp,sv_P1
21043,tcp,sv_P4
31524,icmp,sv_P4
49856,tcp,sv_P5
56876,udp,sv_P3
14058,udp,sv_P2
28852,tcp,sv_P2
53953,tcp,sv_P5
54130,udp,sv_P5
21941,udp,sv_P5
9456,tcp,sv_P3
58236,tcp,sv_P4
31164,tcp,sv_P1
39815,icmp,email
62003,icmp,sv_P4
12608,udp,sv_P2
34902,tcp,sv_P5
56850,udp,sv_P4
39333,tcp,sv_P3
26776,udp,sv_P1
64052,tcp,email
40401,udp,sv_P4
15150,icmp,sv_P2
19160,udp,sv_P5
37150,tcp,email
55231,udp,sv_P5
46744,tcp,email
11051,icmp,sv_P5
650,udp,sv_P2
11896,icmp,sv_P5
12344,icmp,email
33279,tcp,sv_P3
45492,icmp,email
26258,tcp,sv_P4
50696,icmp,email
4492,udp,sv_P1
46526,tcp,sv_P5
10277,udp,sv_P5
48911,udp,sv_P5
1134,udp,email
23525,udp,sv_P1
32745,icmp,sv_P1
47817,icmp,sv_P3
35509,icmp,email
48494,udp,sv_P2
